2025-07-05 21:24:52,282 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:52,568 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/3.5.4-SNAPSHOT/spring-boot-starter-logging-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:52,809 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-logging/3.5.4-SNAPSHOT/spring-boot-starter-logging-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:53,132 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-jdbc/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:53,499 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-jdbc/3.5.4-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:53,919 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-jdbc/3.5.4-SNAPSHOT/spring-boot-starter-jdbc-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:54,228 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-jdbc/3.5.4-SNAPSHOT/spring-boot-starter-jdbc-3.5.4-20250704.091544-28.pom
2025-07-05 21:24:54,603 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-jdbc/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:54,903 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-jdbc/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:55,516 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-jdbc/6.2.9-SNAPSHOT/spring-jdbc-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:55,784 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-jdbc/6.2.9-SNAPSHOT/spring-jdbc-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:56,317 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-tx/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:56,629 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-tx/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:57,192 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-tx/6.2.9-SNAPSHOT/spring-tx-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:57,502 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-tx/6.2.9-SNAPSHOT/spring-tx-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:58,072 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-orm/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:58,325 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-orm/6.2.9-SNAPSHOT/maven-metadata.xml
2025-07-05 21:24:58,826 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/spring-orm/6.2.9-SNAPSHOT/spring-orm-6.2.9-20250705.123558-28.pom
2025-07-05 21:24:59,135 [Worker-0: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/spring-orm/6.2.9-SNAPSHOT/spring-orm-6.2.9-20250705.123558-28.pom
